"station","latitude","longitude","numDocks","timestamp","year","month","day","hour","weekday","weekhour","isHoliday","windMaxSpeed.m.s","windMeanSpeed.m.s","windDirection.grades","temperature.C","relHumidity.HR","airPressure.mb","precipitation.l.m2","bikes_3h_ago","full_profile_3h_diff_bikes","full_profile_bikes","short_profile_3h_diff_bikes","short_profile_bikes","Id"
7,39.474715,-0.37932,20,1402081200,2014,6,6,21,"Friday",116,0,5,1.1,174,18.9,82,1002,0,NA,5.23870745566206,5.23921276107413,4.77827380952381,4.76488095238095,201518
8,39.474324,-0.375151,23,1404648000,2014,7,6,14,"Sunday",157,0,27.4,8,180,34.1,25,1009.5,0,9,5.3765903307888,5.37792401703257,6.42439024390244,6.42276422764228,201519
8,39.474324,-0.375151,23,1403118000,2014,6,18,21,"Wednesday",68,0,4.7,1,93,21.1,76,1004,0,2,5.35727638361752,5.35615585003964,6.28013029315961,6.27687296416938,201520
106,39.476713,-0.341369,25,1405764000,2014,7,19,12,"Saturday",131,0,6.4,1.6,247.5,31.1,50,1008.6,0,6,10.4741707449701,10.4738787714053,10.8543833580981,10.8335809806835,201521
8,39.474324,-0.375151,23,1403280000,2014,6,20,18,"Friday",113,0,5.1,1.1,128,25.3,58,1001,0,4,5.36100124307831,5.36016494379484,6.35504885993485,6.36319218241042,201522
7,39.474715,-0.37932,20,1404612000,2014,7,6,4,"Sunday",147,0,0,0,146.3,23.3,70,1010.8,0,1,5.24346911667036,5.24318043490289,5.38373983739837,5.37235772357724,201523
7,39.474715,-0.37932,20,1403244000,2014,6,20,8,"Friday",103,0,1.1,0.2,248,22.6,64,1004,0,0,5.25011307100859,5.24992935059063,5.3029315960912,5.30456026058632,201524
106,39.476713,-0.341369,25,1403748000,2014,6,26,4,"Thursday",75,0,3,0.9,292,19.4,73,1000,0,11,10.463600673023,10.463863190356,8.73941368078176,8.79315960912052,201525
8,39.474324,-0.375151,23,1406520000,2014,7,28,6,"Monday",5,0,0,0,146.3,23.4,85,1010.8,0,1,5.38950424776858,5.38859323764984,5.90936106983655,5.91084695393759,201526
8,39.474324,-0.375151,23,1406484000,2014,7,27,20,"Sunday",163,0,27.4,12.9,67.5,26.3,79,1011,0,6,5.38815364751453,5.38880223740117,5.83209509658247,5.87072808320951,201527
106,39.476713,-0.341369,25,1405332000,2014,7,14,12,"Monday",11,0,16.1,8,67.5,27,59,1014.8,0,25,10.4524904214559,10.4549931600547,10.0401188707281,10.0653789004458,201528
110,39.48075,-0.336789,30,1404252000,2014,7,2,0,"Wednesday",47,0,12.9,4.8,45,23.2,81,1000.1,0,10,11.1438112199466,11.1432148222334,10.328990228013,10.3778501628664,201529
8,39.474324,-0.375151,23,1404126000,2014,6,30,13,"Monday",12,0,8.1,3,141,25.8,62,1005,0,19,5.37071321028272,5.37261679116958,6.57980456026059,6.56514657980456,201530
7,39.474715,-0.37932,20,1403190000,2014,6,19,17,"Thursday",88,0,8.5,3.8,128,23.4,62,1004,0,8,5.25032535506139,5.25132933589773,5.25081433224756,5.28338762214984,201531
8,39.474324,-0.375151,23,1406466000,2014,7,27,15,"Sunday",158,0,19.3,9.7,337.5,28.7,66,1012,0,20,5.38583651724695,5.3875080697224,5.75482912332838,5.81426448736998,201532
8,39.474324,-0.375151,23,1401843600,2014,6,4,3,"Wednesday",50,0,1.5,0.2,242,17.8,80,1000,0,0,5.3293582209932,5.32811150146864,5.78008915304606,5.77711738484398,201533
110,39.48075,-0.336789,30,1402005600,2014,6,6,0,"Friday",95,0,1.8,0.5,56,17.1,84,1002,0,0,11.1696259265644,11.1672794117647,7.97176820208024,7.96731054977712,201534
110,39.48075,-0.336789,30,1402686000,2014,6,13,21,"Friday",116,0,2.2,1.1,24,27.9,42,1003,0,6,11.1371699081732,11.1352491732239,8.00162866449511,7.97557003257329,201535
110,39.48075,-0.336789,30,1406358000,2014,7,26,9,"Saturday",128,0,8,3.2,157.5,24.1,67,1011.2,0,12,11.2096156955748,11.2095053346266,13.7919762258544,13.777117384844,201536
7,39.474715,-0.37932,20,1402686000,2014,6,13,21,"Friday",116,0,2.2,1.1,24,27.9,42,1003,0,10,5.24028973934866,5.24153267191242,5.06351791530945,5.05211726384365,201537
106,39.476713,-0.341369,25,1406088000,2014,7,23,6,"Wednesday",53,0,6.4,1.6,225,22.2,79,1009.3,0,15,10.4688852813853,10.4697863132269,10.5319465081724,10.592867756315,201538
106,39.476713,-0.341369,25,1405062000,2014,7,11,9,"Friday",104,0,12.9,6.4,157.5,21.3,44,1017.1,0,8,10.4195658147843,10.4204395604396,9.01931649331352,9.06686478454681,201539
7,39.474715,-0.37932,20,1405476000,2014,7,16,4,"Wednesday",51,0,4.8,3.2,67.5,23.2,75,1016.8,0,0,5.25049158837667,5.25015016654835,5.22734026745914,5.18573551263002,201540
106,39.476713,-0.341369,25,1405908000,2014,7,21,4,"Monday",3,0,3.2,1.6,157.5,23.8,60,1014.6,0,2,10.4667932718394,10.4655817737998,10.445765230312,10.4190193164933,201541
110,39.48075,-0.336789,30,1406376000,2014,7,26,14,"Saturday",133,0,16.1,8,0,27.8,64,1011.6,0,13,11.2100980709128,11.2102030921726,13.7563150074294,13.7325408618128,201542
8,39.474324,-0.375151,23,1406646000,2014,7,29,17,"Tuesday",40,0,24.1,12.9,22.5,26.4,50,1009.1,0,3,5.39285139269039,5.39172658010516,5.91976225854383,5.91084695393759,201543
7,39.474715,-0.37932,20,1404540000,2014,7,5,8,"Saturday",127,0,4.8,1.6,180,22.2,64,1015.6,0,1,5.24673093971631,5.24677338946436,5.43414634146342,5.4390243902439,201544
8,39.474324,-0.375151,23,1403100000,2014,6,18,16,"Wednesday",63,0,6.2,1.5,155,23.8,68,1003,0,20,5.35720761559384,5.35738967880813,6.29315960912052,6.28175895765472,201545
7,39.474715,-0.37932,20,1406070000,2014,7,23,1,"Wednesday",48,0,6.4,1.6,67.5,23.8,77,1011,0,1,5.24251610458507,5.24266695529819,4.82317979197623,4.7815750371471,201546
106,39.476713,-0.341369,25,1402470000,2014,6,11,9,"Wednesday",56,0,2.3,0.7,95,27,36,1008,0,NA,10.4852074391989,10.4851830663616,7.55211726384365,7.56840390879479,201547
106,39.476713,-0.341369,25,1402632000,2014,6,13,6,"Friday",101,0,5,1.6,305,23.9,47,1006,0,1,10.4745433789954,10.4729814550642,7.51302931596091,7.50488599348534,201548
110,39.48075,-0.336789,30,1403820000,2014,6,27,0,"Friday",95,0,3.8,1,75,21.6,77,1004,0,14,11.100067234424,11.0999831961015,8.07980456026059,8.13843648208469,201549
110,39.48075,-0.336789,30,1402830000,2014,6,15,13,"Sunday",156,0,12.7,4.5,155,23.3,61,1001,0,7,11.1229727422751,11.1219706451246,8.05374592833876,8.06677524429967,201550
8,39.474324,-0.375151,23,1405746000,2014,7,19,7,"Saturday",126,0,8,3.2,202.5,22.7,86,1008.7,0,0,5.38666158951205,5.38563193386991,6.09063893016345,6.09212481426449,201551
7,39.474715,-0.37932,20,1403676000,2014,6,25,8,"Wednesday",55,0,9.8,3.9,314,21.6,57,1000,0,7,5.26044474393531,5.26155055296693,5.73941368078176,5.77524429967427,201552
110,39.48075,-0.336789,30,1403784000,2014,6,26,14,"Thursday",85,0,8.3,2.9,130,28.5,46,1001,0,20,11.095470344209,11.0965084346803,7.96254071661238,7.96742671009772,201553
110,39.48075,-0.336789,30,1404702000,2014,7,7,5,"Monday",4,0,14.5,6.4,22.5,23.4,83,1011.1,0,10,11.1424860443265,11.1418941319483,11.2741935483871,11.2680577849117,201554
110,39.48075,-0.336789,30,1405260000,2014,7,13,16,"Sunday",159,0,25.7,12.9,0,26.6,66,1013.1,0,11,11.1386453309952,11.1382238536131,11.5586924219911,11.5720653789004,201555
110,39.48075,-0.336789,30,1402740000,2014,6,14,12,"Saturday",131,0,7.9,4.2,139,28.1,42,1000,0,6,11.1290175518578,11.1277274539965,7.97557003257329,7.98208469055375,201556
7,39.474715,-0.37932,20,1403262000,2014,6,20,13,"Friday",108,0,7,2.4,125,26.9,36,1003,0,7,5.24930763578817,5.2510453158549,5.30781758957655,5.30944625407166,201557
7,39.474715,-0.37932,20,1403874000,2014,6,27,15,"Friday",110,0,8.2,2.3,155,26.9,57,1003,0,12,5.25863516766501,5.25968211327513,5.82736156351792,5.81758957654723,201558
7,39.474715,-0.37932,20,1403334000,2014,6,21,9,"Saturday",128,0,1,0.1,220,25.9,41,1002,0,14,5.25873652119912,5.2609210971893,5.64495114006515,5.71824104234528,201559
106,39.476713,-0.341369,25,1404810000,2014,7,8,11,"Tuesday",34,0,14.5,4.8,315,25.2,60,1018.7,0,3,10.4272,10.4271924986211,8.86769230769231,8.8698315467075,201560
8,39.474324,-0.375151,23,1403910000,2014,6,28,1,"Saturday",120,0,7.5,3,42,22.6,66,1004,0,2,5.37330050914788,5.3725248909274,6.72964169381108,6.70195439739414,201561
106,39.476713,-0.341369,25,1404612000,2014,7,6,4,"Sunday",147,0,0,0,146.3,23.3,70,1010.8,0,3,10.4473713337023,10.4461410788382,9.18373983739837,9.18048780487805,201562
7,39.474715,-0.37932,20,1403640000,2014,6,24,22,"Tuesday",45,0,3.8,1.3,260,17.5,74,1001,0,11,5.25783795932127,5.25916980284222,5.58469055374593,5.63029315960912,201563
110,39.48075,-0.336789,30,1403082000,2014,6,18,11,"Wednesday",58,0,8.8,2.4,118,23.6,63,1004,0,16,11.1114322960948,11.1114573889393,8.02931596091205,7.97557003257329,201564
8,39.474324,-0.375151,23,1401933600,2014,6,5,4,"Thursday",75,0,11.2,5.2,49,17.8,78,1002,0,0,5.33026520163378,5.32902001380262,5.81575037147103,5.81426448736998,201565
106,39.476713,-0.341369,25,1406664000,2014,7,29,22,"Tuesday",45,0,8,1.6,337.5,24.6,58,1010.5,0,16,10.5074570815451,10.5080718691338,11.5705794947994,11.5780089153046,201566
106,39.476713,-0.341369,25,1402650000,2014,6,13,11,"Friday",106,0,6.5,2.5,127,30.4,32,1005,0,9,10.472239657632,10.4738163148888,7.51302931596091,7.5114006514658,201567
8,39.474324,-0.375151,23,1401987600,2014,6,5,19,"Thursday",90,0,5,1.2,85,20.2,75,1000,0,1,5.33256696171974,5.33149456990174,5.84695393759287,5.84695393759287,201568
106,39.476713,-0.341369,25,1401627600,2014,6,1,15,"Sunday",158,0,10.6,4.6,141,22,51,1006,0,15,10.5112138728324,10.5106038717134,8.05349182763744,8.00891530460624,201569
8,39.474324,-0.375151,23,1404018000,2014,6,29,7,"Sunday",150,0,6.3,2.5,123,20.4,78,1001,0,0,5.3725632575546,5.37134241679696,6.63355048859935,6.63355048859935,201570
106,39.476713,-0.341369,25,1404270000,2014,7,2,5,"Wednesday",52,0,4.8,0,157.5,21.8,82,999.4,0,4,10.4659805285118,10.4650723025584,9.43648208469055,9.45114006514658,201571
106,39.476713,-0.341369,25,1402596000,2014,6,12,20,"Thursday",91,0,1.1,0.3,72,26.9,42,1007,0,5,10.4799543118218,10.4786754210677,7.57654723127036,7.52442996742671,201572
7,39.474715,-0.37932,20,1403100000,2014,6,18,16,"Wednesday",63,0,6.2,1.5,155,23.8,68,1003,0,6,5.25288984587489,5.25270492267603,5.28664495114007,5.28827361563518,201573
8,39.474324,-0.375151,23,1404810000,2014,7,8,11,"Tuesday",34,0,14.5,4.8,315,25.2,60,1018.7,0,9,5.38299398554323,5.38526037069726,6.44307692307692,6.50995405819296,201574
106,39.476713,-0.341369,25,1402225200,2014,6,8,13,"Sunday",156,0,6.1,1.5,114,23.3,67,1005,0,8,10.4870312052677,10.486662850601,7.66815476190476,7.66071428571429,201575
106,39.476713,-0.341369,25,1405476000,2014,7,16,4,"Wednesday",51,0,4.8,3.2,67.5,23.2,75,1016.8,0,11,10.4722555980339,10.4726180726181,10.4695393759287,10.518573551263,201576
110,39.48075,-0.336789,30,1405242000,2014,7,13,11,"Sunday",154,0,3.2,1.6,67.5,25.5,66,1015.5,0,10,11.1389025927753,11.1383165278387,11.5364041604755,11.5497771173848,201577
7,39.474715,-0.37932,20,1405962000,2014,7,21,19,"Monday",18,0,24.1,12.9,337.5,27.6,47,1013.2,0,6,5.24225993601909,5.24316999132697,4.72362555720654,4.7518573551263,201578
110,39.48075,-0.336789,30,1404054000,2014,6,29,17,"Sunday",160,0,12.7,7.4,125,23.6,66,1003,0,17,11.124043990398,11.1246232838486,9.3957654723127,9.45928338762215,201579
106,39.476713,-0.341369,25,1403010000,2014,6,17,15,"Tuesday",38,0,10.9,5.8,133,22.5,66,1001,0,18,10.4727375886525,10.4731707317073,7.82736156351792,7.814332247557,201580
8,39.474324,-0.375151,23,1406016000,2014,7,22,10,"Tuesday",33,0,8,3.2,247.5,27.1,46,1013.8,0,2,5.38400693466248,5.38509451335103,5.76077265973254,5.8112927191679,201581
8,39.474324,-0.375151,23,1405206000,2014,7,13,1,"Sunday",144,0,9.7,3.2,67.5,22.7,84,1016.6,0,3,5.38090275873416,5.3800855356947,6.15898959881129,6.15898959881129,201582
8,39.474324,-0.375151,23,1401879600,2014,6,4,13,"Wednesday",60,0,7.4,3.2,141,26.1,50,998,0,18,5.3288231229848,5.3314338341104,5.80683506686478,5.82912332838039,201583
7,39.474715,-0.37932,20,1405080000,2014,7,11,14,"Friday",109,0,24.1,12.9,337.5,24.6,54,1015.3,0,12,5.23139905484119,5.23254408613965,5.06686478454681,5.0520059435364,201584
8,39.474324,-0.375151,23,1403694000,2014,6,25,13,"Wednesday",60,0,5.3,1.9,133,24.3,51,1000,0,22,5.36911244596643,5.37097317319564,6.74104234527687,6.75895765472313,201585
110,39.48075,-0.336789,30,1402992000,2014,6,17,10,"Tuesday",33,0,2.2,0.2,278,25.5,46,1003,0,7,11.114598705869,11.1145661919083,8.02117263843648,7.98534201954397,201586
8,39.474324,-0.375151,23,1403532000,2014,6,23,16,"Monday",15,0,4.5,1.1,119,26.2,61,1003,0,15,5.37348041422783,5.37258763292635,6.71335504885993,6.71009771986971,201587
7,39.474715,-0.37932,20,1402848000,2014,6,15,18,"Sunday",161,0,5.5,2.5,138,23.6,60,999,0,9,5.24115371487086,5.24199510891202,4.7214983713355,4.75244299674267,201588
110,39.48075,-0.336789,30,1404954000,2014,7,10,3,"Thursday",74,0,20.9,11.3,135,22.2,35,1017,0,15,11.1283378296537,11.1285777190665,10.7057949479941,10.7592867756315,201589
8,39.474324,-0.375151,23,1403136000,2014,6,19,2,"Thursday",73,0,5.1,1.7,59,19.4,80,1005,0,0,5.35592932381923,5.35480948876182,6.27687296416938,6.28013029315961,201590
110,39.48075,-0.336789,30,1.404e+09,2014,6,29,2,"Sunday",145,0,2.8,0.5,321,21,78,998,0,17,11.1191194546877,11.1197006088365,9.07980456026059,9.14169381107492,201591
110,39.48075,-0.336789,30,1406448000,2014,7,27,10,"Sunday",153,0,4.8,0,157.5,26.9,70,1013.1,0,15,11.2140704058564,11.2142818705268,13.6790490341753,13.6701337295691,201592
106,39.476713,-0.341369,25,1401771600,2014,6,3,7,"Tuesday",30,0,3.8,0.7,309,16.8,62,1005,0,0,10.5051326412918,10.5036033439031,7.53491827637444,7.5334323922734,201593
8,39.474324,-0.375151,23,1402470000,2014,6,11,9,"Wednesday",56,0,2.3,0.7,95,27,36,1008,0,NA,5.34355863331998,5.34374642407598,6.26547231270358,6.29478827361564,201594
106,39.476713,-0.341369,25,1406340000,2014,7,26,4,"Saturday",123,0,9.7,3.2,67.5,23.8,84,1010.3,0,20,10.4937466307278,10.4954459714363,11.4323922734027,11.4635958395245,201595
110,39.48075,-0.336789,30,1401825600,2014,6,3,22,"Tuesday",45,0,8.8,3.6,41,18.2,82,1001,0,0,11.1732841583588,11.1709298306256,8.02377414561664,8.0074294205052,201596
110,39.48075,-0.336789,30,1404306000,2014,7,2,15,"Wednesday",62,0,32.2,16.1,22.5,25.2,72,1001.3,0,22,11.1464160596119,11.1469868801423,10.4951140065147,10.4690553745928,201597
7,39.474715,-0.37932,20,1402632000,2014,6,13,6,"Friday",101,0,5,1.6,305,23.9,47,1006,0,0,5.23906838680215,5.23882896764253,5.06026058631922,5.06351791530945,201598
7,39.474715,-0.37932,20,1403748000,2014,6,26,4,"Thursday",75,0,3,0.9,292,19.4,73,1000,0,4,5.26222795602423,5.26193012953513,5.84364820846906,5.83061889250814,201599
110,39.48075,-0.336789,30,1405098000,2014,7,11,19,"Friday",114,0,17.7,8,337.5,24.7,67,1013.7,0,10,11.1420095588639,11.1415311950791,11.2451708766716,11.2659732540862,201600
7,39.474715,-0.37932,20,1402059600,2014,6,6,15,"Friday",110,0,10.5,3.2,147,22.2,70,1001,0,5,5.23975198070961,5.23985536359984,4.82912332838039,4.7964338781575,201601
8,39.474324,-0.375151,23,1406412000,2014,7,27,0,"Sunday",143,0,14.5,8,67.5,24.9,83,1012.4,0,21,5.38367083153813,5.38459053464707,5.68053491827637,5.71768202080238,201602
8,39.474324,-0.375151,23,1404306000,2014,7,2,15,"Wednesday",62,0,32.2,16.1,22.5,25.2,72,1001.3,0,22,5.37357504309626,5.37469424060485,6.61074918566775,6.58306188925081,201603
8,39.474324,-0.375151,23,1404558000,2014,7,5,13,"Saturday",132,0,16.1,8,337.5,31.8,40,1014.5,0,12,5.37467456932366,5.37556761546129,6.59349593495935,6.57560975609756,201604
8,39.474324,-0.375151,23,1406502000,2014,7,28,1,"Monday",168,0,8,3.2,112.5,25.1,83,1012.2,0,16,5.39025439681601,5.38966555543607,5.90638930163447,5.91084695393759,201605
110,39.48075,-0.336789,30,1405296000,2014,7,14,2,"Monday",1,0,9.7,3.2,67.5,22.8,85,1013.5,0,10,11.1382407711688,11.1376553687784,11.5988112927192,11.6121842496285,201606
7,39.474715,-0.37932,20,1405206000,2014,7,13,1,"Sunday",144,0,9.7,3.2,67.5,22.7,84,1016.6,0,17,5.23682334229145,5.23862265599298,5.16344725111441,5.17087667161961,201607
7,39.474715,-0.37932,20,1403082000,2014,6,18,11,"Wednesday",58,0,8.8,2.4,118,23.6,63,1004,0,4,5.25143116250071,5.25311650045331,5.24592833876221,5.2785016286645,201608
8,39.474324,-0.375151,23,1402059600,2014,6,6,15,"Friday",110,0,10.5,3.2,147,22.2,70,1001,0,21,5.33161097715008,5.33323767433852,5.86775631500743,5.89004457652303,201609
110,39.48075,-0.336789,30,1406052000,2014,7,22,20,"Tuesday",43,0,22.5,12.9,67.5,25.5,75,1010.4,0,14,11.1910872861165,11.190331835652,13.7355126300149,13.7622585438336,201610
8,39.474324,-0.375151,23,1405098000,2014,7,11,19,"Friday",114,0,17.7,8,337.5,24.7,67,1013.7,0,2,5.3846618689227,5.38411687170475,6.30163447251114,6.29717682020802,201611
106,39.476713,-0.341369,25,1404594000,2014,7,5,23,"Saturday",142,0,19.3,8,67.5,26.4,58,1012.1,0,8,10.4489897592029,10.448256779192,9.1869918699187,9.18373983739837,201612
110,39.48075,-0.336789,30,1401789600,2014,6,3,12,"Tuesday",35,0,7.5,4.5,136,23.6,44,1004,0,22,11.172288531396,11.1747175466913,8.13372956909361,8.12332838038633,201613
110,39.48075,-0.336789,30,1402794000,2014,6,15,3,"Sunday",146,0,4.1,0.9,291,23.8,34,999,0,7,11.1253202755793,11.1242030965392,8.02117263843648,8.03094462540717,201614
7,39.474715,-0.37932,20,1404180000,2014,7,1,4,"Tuesday",27,0,1.6,0,90,21.5,86,1001.7,0,0,5.24994428348563,5.2495961677714,5.35667752442997,5.35667752442997,201615
8,39.474324,-0.375151,23,1404252000,2014,7,2,0,"Wednesday",47,0,12.9,4.8,45,23.2,81,1000.1,0,5,5.37188334817453,5.37066711177878,6.54071661237785,6.53908794788274,201616
7,39.474715,-0.37932,20,1402614000,2014,6,13,1,"Friday",96,0,2.1,0.3,304,25,44,1007,0,3,5.23993604750757,5.24021006964265,5.07166123778502,5.06188925081433,201617
8,39.474324,-0.375151,23,1403154000,2014,6,19,7,"Thursday",78,0,4,1.2,65,19.8,78,1006,0,0,5.35452641114194,5.35369028752547,6.28013029315961,6.29153094462541,201618
110,39.48075,-0.336789,30,1403460000,2014,6,22,20,"Sunday",163,0,4.6,2.1,127,21.7,78,1004,0,9,11.0923484336263,11.0915901537768,7.57328990228013,7.56840390879479,201619
8,39.474324,-0.375151,23,1405494000,2014,7,16,9,"Wednesday",56,0,4.8,3.2,157.5,23.6,70,1017.7,0,0,5.3869928466117,5.38721476143684,6.28974739970282,6.3001485884101,201620
8,39.474324,-0.375151,23,1402225200,2014,6,8,13,"Sunday",156,0,6.1,1.5,114,23.3,67,1005,0,6,5.33968962950238,5.34113808106251,5.9375,5.99255952380952,201621
110,39.48075,-0.336789,30,1404936000,2014,7,9,22,"Wednesday",69,0,4.8,1.6,337.5,24,57,1016.1,0,18,11.127051437383,11.127511974894,10.6641901931649,10.6716196136701,201622
106,39.476713,-0.341369,25,1405170000,2014,7,12,15,"Saturday",134,0,19.3,9.7,337.5,25.8,48,1014.6,0,20,10.4303429355281,10.4314865606144,9.31203566121843,9.30757800891531,201623
106,39.476713,-0.341369,25,1404522000,2014,7,5,3,"Saturday",122,0,6.4,3.2,180,23.4,71,1015.4,0,1,10.4581878636741,10.4567313019391,9.33821138211382,9.33658536585366,201624
110,39.48075,-0.336789,30,1404792000,2014,7,8,6,"Tuesday",29,0,4.8,1.6,157.5,20.3,78,1016.7,0,0,11.1330168892814,11.1308834078243,11.0031007751938,10.9552469135802,201625
8,39.474324,-0.375151,23,1405674000,2014,7,18,11,"Friday",106,0,12.9,4.8,0,26.4,72,1013.2,0,6,5.3874639220171,5.38817508710801,6.22288261515602,6.18573551263002,201626
106,39.476713,-0.341369,25,1406826000,2014,7,31,19,"Thursday",90,0,32.2,17.7,67.5,27.4,70,1010.5,0,14,10.5080545892427,10.5085607276619,11.5066864784547,11.5096582466568,201627
106,39.476713,-0.341369,25,1403262000,2014,6,20,13,"Friday",108,0,7,2.4,125,26.9,36,1003,0,22,10.4562305736084,10.458813559322,7.8029315960912,7.814332247557,201628
110,39.48075,-0.336789,30,1403550000,2014,6,23,21,"Monday",20,0,1.8,0.7,49,20.5,80,1003,0,16,11.0981826365836,11.0978175272809,7.59609120521173,7.62866449511401,201629
106,39.476713,-0.341369,25,1404342000,2014,7,3,1,"Thursday",72,0,27.4,16.1,67.5,22.8,86,1016.8,0,7,10.4715754376216,10.4709444444444,9.6042345276873,9.62866449511401,201630
8,39.474324,-0.375151,23,1402794000,2014,6,15,3,"Sunday",146,0,4.1,0.9,291,23.8,34,999,0,3,5.35056653191368,5.34938524590164,6.19055374592834,6.1400651465798,201631
8,39.474324,-0.375151,23,1403190000,2014,6,19,17,"Thursday",88,0,8.5,3.8,128,23.4,62,1004,0,11,5.35941832173372,5.35886412490101,6.32899022801303,6.30618892508143,201632
110,39.48075,-0.336789,30,1404450000,2014,7,4,7,"Friday",102,0,6.4,1.6,247.5,17.8,81,1014,0,6,11.1442046274205,11.143221655203,10.5325732899023,10.5618892508143,201633
8,39.474324,-0.375151,23,1402902000,2014,6,16,9,"Monday",8,0,4.3,1.2,132,23.3,45,1003,0,1,5.34934348888763,5.35015342652574,6.0814332247557,6.13355048859935,201634
7,39.474715,-0.37932,20,1406088000,2014,7,23,6,"Wednesday",53,0,6.4,1.6,225,22.2,79,1009.3,0,1,5.24174694230977,5.24162744143267,4.75780089153046,4.7295690936107,201635
106,39.476713,-0.341369,25,1404378000,2014,7,3,11,"Thursday",82,0,40.2,19.3,45,23.1,87,1016.8,0,7,10.4684254373785,10.4695724597446,9.65960912052117,9.6628664495114,201636
106,39.476713,-0.341369,25,1401681600,2014,6,2,6,"Monday",5,0,10.8,6,316,15.5,74,1005,0,7,10.5106555010107,10.5097575057737,7.84249628528975,7.7592867756315,201637
7,39.474715,-0.37932,20,1405494000,2014,7,16,9,"Wednesday",56,0,4.8,3.2,157.5,23.6,70,1017.7,0,2,5.24916725823186,5.24909924664265,5.18276374442793,5.17384843982169,201638
8,39.474324,-0.375151,23,1402866000,2014,6,15,23,"Sunday",166,0,3.6,0.8,111,19.8,79,1002,0,7,5.35164647671046,5.35080736866045,6.18892508143322,6.11726384364821,201639
106,39.476713,-0.341369,25,1401717600,2014,6,2,16,"Monday",15,0,10,5.3,127,22.5,44,1005,0,13,10.511746031746,10.5112521638777,7.72362555720654,7.67013372956909,201640
110,39.48075,-0.336789,30,1405278000,2014,7,13,21,"Sunday",164,0,12.9,6.4,22.5,24.7,77,1012.9,0,10,11.1385525667014,11.137966918611,11.5794947994056,11.5898959881129,201641
7,39.474715,-0.37932,20,1401609600,2014,6,1,10,"Sunday",153,0,2.4,0.8,98,21.7,42,1006,0,1,5.24663158503441,5.24650248583651,4.78751857355126,4.78008915304606,201642
106,39.476713,-0.341369,25,1403478000,2014,6,23,1,"Monday",168,0,1.3,0.1,174,17,87,1004,0,12,10.4674176288369,10.4676801801802,8.53257328990228,8.52117263843648,201643
